id,customer_id,payment_id,risk_level,recovery_probability,status,assigned_channel,amount,created_at,recovered_at
42a58f09-0dcf-4e64-a847-4cceb6276c95,5b35d6d3-d415-4ffe-99c1-5677c8ab6031,841aef4a-8c5f-4b44-86d0-bf5df89240b3,low,0.678,recovered,whatsapp,5711.13,2026-08-03T18:17:51.175565+00:00,2026-08-06T07:17:51.175565+00:00
744782b8-b35e-412f-9e7c-c65e412e44ee,9d559b34-17b3-4022-a5da-68be48cc0eca,b0ae7d5b-dbbf-4080-9e25-5ef91e6adb42,medium,0.566,recovered,voice_call,927.75,2026-05-30T07:18:51.175565+00:00,2026-05-30T21:18:51.175565+00:00
0fc9c3c8-00a5-46ae-af2c-3f3d8bd4ce5e,9294af8a-01c7-40ff-8be7-53ca5093c31c,66ad92bf-3b83-4778-8192-a972f42ef341,medium,0.413,recovered,email,1081.77,2026-05-26T22:26:51.175565+00:00,2026-05-28T16:26:51.175565+00:00
47789b2a-f929-4737-b540-1711c369c4e3,ef05165a-89bd-465b-896b-8f717af62ad3,979fd2c0-e60f-4145-93a6-4bcf2ada7842,medium,0.565,lost,email,675.58,2026-07-31T15:03:51.175565+00:00,
e50b89c3-1cc1-40c3-8702-447f2596cc6a,ad4b674b-2395-46f0-ba69-004974c4bb69,34c3d5cd-a42f-4a85-a0fd-115ae430cd74,medium,0.568,lost,email,1081.59,2026-06-22T17:03:51.175565+00:00,
c6dc63c5-c959-4f74-bcd0-83fafc31afa7,1888a3f5-50f6-4d42-a0e2-0289f140077b,52ac8e0b-cb8b-424e-8829-47c0caa33c78,low,0.794,recovered,email,708.01,2026-08-13T22:29:51.175565+00:00,2026-08-14T07:29:51.175565+00:00
7eb4d761-a22c-46fd-8b3c-85ccafaa0621,2d93aef0-ecdd-41de-a5b1-592280a46629,8ea844de-0e8e-4b1e-a2c1-1439b878cc10,low,0.827,recovered,email,3039.82,2026-07-26T12:35:51.175565+00:00,2026-07-27T12:35:51.175565+00:00
129348ff-c9bc-4134-a624-9e1dfbe9b729,3ba0c4cb-ac4d-4553-a6b5-ff45b6bf1bfb,40ea138f-4d34-456f-8272-f8f6dfb6b900,medium,0.517,recovered,email,1444.63,2026-07-20T01:32:51.175565+00:00,2026-07-23T01:32:51.175565+00:00
b903c669-0d39-488c-9a7c-02eeeac5a436,848dcf8e-002e-4fb1-b3ea-5fdcdaeaede7,8385d371-9782-4141-9cf8-ae89db310955,medium,0.579,recovered,whatsapp,2053.71,2026-05-28T17:52:51.175565+00:00,2026-05-31T01:52:51.175565+00:00
5ac51b45-b74d-4ec5-ae37-98f49eb6d960,5d08b441-1a86-4d23-a8c9-25b1826607c6,0db1218c-bbfa-4c1a-a6fb-bbb14cf33b00,high,0.213,lost,whatsapp,1113.41,2026-08-13T05:38:51.175565+00:00,
0a182371-7c6e-4dc7-abb0-a95294bbed74,55a980c7-154a-4799-b9ea-8c53b9545876,15bb7e0d-8f75-449c-bd41-3a9e21ea32c9,low,0.728,recovered,whatsapp,499.0,2026-06-26T08:02:51.175565+00:00,2026-06-26T19:02:51.175565+00:00
aa78d847-0279-4e37-92de-9b12a087ac33,ad89b844-646b-4cab-978e-619c7132693a,3827b108-c399-4896-a46c-85af36d2aeeb,low,0.658,recovered,email,3250.22,2026-07-28T23:01:51.175565+00:00,2026-07-31T16:01:51.175565+00:00
25f4d8f3-ddca-4d11-ae73-20c34b27a106,318a3472-ecb9-42c4-95b2-c1c0563f0e19,c349c08f-fa1b-49ab-b74c-87fe4e8ca3c3,medium,0.552,recovered,sms,513.6,2026-07-16T18:11:51.175565+00:00,2026-07-18T17:11:51.175565+00:00
b0235b61-6837-4526-823c-2c5dce9443b4,c71c2b93-c9e4-40c7-a653-a602022deca7,47d0a2d4-777a-4adc-9fbb-e68ac32924b4,low,0.786,recovered,email,2089.79,2026-07-14T18:26:51.175565+00:00,2026-07-15T09:26:51.175565+00:00
0b298819-8f57-4743-8e0e-f62cc2f7caa6,3ee86e91-e1bb-4d4d-bcee-db43898536aa,de05d672-f37f-48e2-8d78-c21979f382c0,low,0.96,recovered,email,1904.5,2026-06-20T19:33:51.175565+00:00,2026-06-21T09:33:51.175565+00:00
ca0d73e4-ed72-4fe8-b5d3-f9e4f09cdd85,d366c0ad-2ee4-445d-8ca7-c964b328db84,ce483cbd-ec68-45ac-a783-d22405eeebd4,medium,0.516,lost,email,2483.66,2026-05-29T19:56:51.175565+00:00,
5bef721c-dea3-4b62-b28f-ebe02f1a65fb,eb870b6a-5ba1-4221-b5f1-c4c08263034e,1f29316e-3ef6-44c6-bb3a-fab14a6b49d2,medium,0.387,lost,whatsapp,1062.9,2026-08-16T19:58:51.175565+00:00,
3040eb53-d18c-407b-886a-bb6c0a7399aa,7542a1cf-1445-47f1-b74f-6abcbfb78a0b,56c417e6-8f7d-4486-8a2b-653d27401fc5,medium,0.417,recovered,sms,1421.82,2026-05-27T20:19:51.175565+00:00,2026-05-28T18:19:51.175565+00:00
a9c16aef-5e9f-41f0-bbde-b5b0559fed92,66d0e35e-664e-49e8-bb51-02513c866f19,fda346df-ac55-4f53-9e13-3b91c7fcab22,medium,0.578,lost,sms,5547.62,2026-06-21T11:56:51.175565+00:00,
1e74bd7e-f951-4e84-a687-de725ab45810,5f36fce8-36f3-4aaf-bd28-00e7ad82d060,bc4a1a78-9a07-4d7c-8910-bc65ac228b73,high,0.345,lost,whatsapp,1498.46,2026-08-14T22:15:51.175565+00:00,
10944286-533d-40e1-8daa-0de88408d817,1c58bf6c-6d0c-4e66-a8ba-34a29a2fbbb5,80a8c569-1893-4b88-9ce7-7b6594058a17,medium,0.504,lost,email,841.39,2026-07-28T01:38:51.175565+00:00,
efa0045f-f307-41d0-a691-c070ac3613c8,0538ecbe-b399-45cc-bc93-2f11f6986aed,d6cb34c8-9119-4830-93c8-e30c06b28af2,low,0.727,recovered,sms,547.33,2026-07-21T09:18:51.175565+00:00,2026-07-21T20:18:51.175565+00:00
4bca0a94-f7e5-4e60-97b5-c4532187726e,4dee362e-7617-4daa-a1c1-56b43607cf5a,aa8de41c-d374-41a9-a7cb-7b7d0f8f8bca,medium,0.474,recovered,email,784.66,2026-08-14T14:49:51.175565+00:00,2026-08-15T00:49:51.175565+00:00
e9e51258-25b7-46c1-8519-681c62ff96c3,0a039125-2d33-4ad7-a43e-95953dec316a,209f3da9-1f1b-4c34-a51b-549879ef80d7,low,0.657,recovered,whatsapp,2859.93,2026-07-15T05:14:51.175565+00:00,2026-07-18T04:14:51.175565+00:00
8efe1757-766e-439f-80a2-1aa988aaaba2,a243cf38-37f9-41f9-a6b3-67c91c57f797,f11a5388-1630-466b-bd77-856841fff1a7,low,0.865,recovered,whatsapp,1650.17,2026-08-16T18:29:51.175565+00:00,2026-08-18T14:29:51.175565+00:00
81ac35a5-2d1b-4f40-939a-aa34a7af09e3,2cc0f77b-f341-4d20-96cf-b59fbdf20f87,c8920ca7-8409-46d8-997e-a573face3991,high,0.284,contacted,voice_call,2647.08,2026-08-19T21:29:51.175565+00:00,
759224b3-9dfa-4d53-b95f-5700ee69b3b9,6673181b-3c14-4c25-9953-2c6c9a0667a9,dd434310-2f69-4038-b30f-3ea65f49e3e4,low,0.878,recovered,sms,499.0,2026-06-20T00:21:51.175565+00:00,2026-06-21T13:21:51.175565+00:00
c16cca6b-9e42-4c8d-928b-ec3f8f2f5536,7d8294b6-93ce-40a8-a06f-0ee7308c21ae,043c2069-e5ac-4ce7-89ce-a0b6e1dc51a4,medium,0.386,recovered,whatsapp,5957.98,2026-06-18T22:58:51.175565+00:00,2026-06-21T11:58:51.175565+00:00
7506f32f-2720-4e24-aab3-88221f5cc81c,26daf1a3-04e3-47c6-ac82-c9a65813386f,2705d94f-093b-4f33-b770-a996a69c1f04,low,0.666,recovered,whatsapp,977.57,2026-05-30T13:30:51.175565+00:00,2026-05-30T23:30:51.175565+00:00
73a68680-844d-40b3-ae6c-7c5a2951c84e,88da7e33-9cf9-44f5-985c-4c2c5951ca58,d00c5a40-35a6-41db-8f58-46aa4d7b4219,medium,0.496,lost,email,1227.29,2026-07-15T15:13:51.175565+00:00,
c42d163b-0964-493a-9247-8f2bbdeaf6ea,92baacb0-4e38-4d8a-9fa4-3f96af9e528a,0a536b0b-5b3d-404c-812b-5dbe3ec97e2b,medium,0.648,lost,email,4520.71,2026-06-20T10:07:51.175565+00:00,
7c6c530c-8748-4343-bc12-505d7da467c6,f79fa337-552a-494b-8909-d30a1f4f2cf8,33c4638e-904b-4163-9b4b-c247a4c8318f,low,0.94,recovered,email,709.44,2026-07-31T16:59:51.175565+00:00,2026-08-02T08:59:51.175565+00:00
e834de32-2343-4468-b859-f41284d71e50,2a2fc6ef-7327-410e-a3d1-51cacd5b5613,a1571b4a-707e-4f78-9259-bad625d783c6,medium,0.442,lost,sms,1192.84,2026-06-08T15:21:51.175565+00:00,
bac4d364-0b1c-4461-9f86-e80101c29f17,39883fe5-9d81-4ac2-acbe-9a4a134c1307,4f5d4a94-9cdc-47d8-b1de-cb34beddea70,medium,0.44,recovered,voice_call,670.15,2026-07-01T09:08:51.175565+00:00,2026-07-04T04:08:51.175565+00:00
304c7b5e-9e56-4867-99d9-50b93da226cd,66b27607-226f-4af8-965b-e062fcf726b4,f6a11daa-d9d7-41f6-9f47-1ccc179d4271,medium,0.574,recovered,sms,2125.77,2026-07-12T08:03:51.175565+00:00,2026-07-12T20:03:51.175565+00:00
4d658b35-e0cb-4125-aca5-db1bdc0121e8,730d3807-b77d-459b-9657-dc5a7b332b43,1822d24f-59fd-483f-bb16-b42e7a2fe4d9,medium,0.521,lost,whatsapp,499.0,2026-07-06T11:31:51.175565+00:00,
57553256-0570-4fc8-8949-1f78236b8fab,f1cd29c4-f8ea-48af-970d-907ec9d0e3bd,17d6854b-38b7-42cf-9d72-943a5b4a62b0,low,0.723,lost,email,2041.64,2026-05-27T19:59:51.175565+00:00,
f1d08dd0-939c-4361-8231-595ef3caf65d,482b5ee8-1e9c-4555-a774-07f2b0d29abb,8955a117-f0ef-4856-bac1-2b9725acba67,medium,0.504,recovered,sms,1755.11,2026-08-18T22:30:51.175565+00:00,2026-08-19T15:30:51.175565+00:00
83793fe8-2d95-44f9-ac63-ce39d057732c,1aa8af57-b6fb-47f6-9116-1b1b580c6bc6,fa457895-def4-48ce-993b-8c3ced68edd3,medium,0.635,lost,email,1686.38,2026-08-15T17:39:51.175565+00:00,
3efe29f8-4d45-49e5-898b-ab53fc8c1fda,aaf2ebbf-2d31-49ba-8291-d930e202740b,0cde0d60-7a0d-4ce8-a381-3f5ebf0d9bce,medium,0.407,lost,whatsapp,8672.17,2026-06-24T00:28:51.175565+00:00,
2af1e0c2-224d-426c-a54c-525c11471538,aebaf731-3f98-4d71-832c-2a3998a75b42,2f9bf4a5-0dd7-47fb-8c6a-031e6bf3068b,medium,0.568,lost,email,5143.11,2026-06-06T01:44:51.175565+00:00,
8c8e96e2-c88a-4d6e-a9ba-f74a3399c39a,1e2c05c4-5cfd-4c22-8c5a-90e70958d739,9dd92c2b-938e-4355-aba5-93ecb1707b05,medium,0.544,lost,email,4660.35,2026-08-09T16:14:51.175565+00:00,
33bb9987-7222-43d0-871a-028ab82db69b,4199c767-7e48-45a6-aaa9-0e34f8c07646,f393b600-9dbf-4507-80d2-5237f980a8f8,high,0.154,lost,email,6171.26,2026-06-16T03:07:51.175565+00:00,
a6b88192-8c99-477f-ad3e-bcb3cb33e914,70c8bee6-e579-4fd0-a718-6875563716fa,f583dc43-bed7-4761-a4c2-2cebed9b21a2,medium,0.481,recovered,sms,3773.33,2026-06-15T15:32:51.175565+00:00,2026-06-16T05:32:51.175565+00:00
a7806029-51ac-4c0b-a81c-abdd375baab9,93e3b498-59db-4455-8b44-8958616aad7e,9528d129-904e-4cdc-81ee-de6f77efc526,medium,0.438,recovered,whatsapp,9720.52,2026-06-27T21:52:51.175565+00:00,2026-06-30T07:52:51.175565+00:00
5bd60f7d-26be-4d37-9cff-58aad34e9b21,eff08840-c16e-4dba-900a-bd4830f735ef,60868d60-6ad6-427d-8e95-068e0da7508f,low,0.753,recovered,sms,3643.2,2026-06-08T23:33:51.175565+00:00,2026-06-09T19:33:51.175565+00:00
e8f92a8c-2bc7-4f3e-a127-d29fe9dc38d1,30a2be45-d08b-4937-b10a-d3ec4c629e92,eca8d8ac-ddf1-48ec-9a30-f37fbc119fe7,low,0.799,recovered,sms,4237.74,2026-06-28T07:00:51.175565+00:00,2026-06-30T14:00:51.175565+00:00
5d60a571-0c9a-4a47-b8e2-6c572065017a,a998a575-e20a-4726-86fe-779c1e1bbac2,c3119519-853f-49b5-b674-a27dc0528f48,low,0.783,recovered,whatsapp,2510.14,2026-06-09T12:04:51.175565+00:00,2026-06-11T05:04:51.175565+00:00
1cb6082d-ed5c-4abc-a6d6-d97b184b5190,52b46cd3-9b36-402b-9078-3fa5df8aa9f0,11e98048-b8dd-44ac-be0d-6f1c26814726,medium,0.558,lost,email,5077.4,2026-06-20T17:32:51.175565+00:00,
6a0bb8e7-746c-432d-9cfd-171c7b8ed7f8,43a5bf39-b5d9-41e5-8295-7964564528d5,582a6d2f-243b-4533-85ed-6d73ac925dee,medium,0.366,payment_attempted,whatsapp,3283.92,2026-08-21T16:45:51.175565+00:00,
92e5b385-780e-4444-b2cd-9c106999a732,9ebb978f-18e6-4b3d-b622-8db7f98012bf,9cdd8c1c-2b4b-47b7-9465-2f964ffc6e8f,low,0.681,recovered,voice_call,6809.64,2026-07-19T02:21:51.175565+00:00,2026-07-21T05:21:51.175565+00:00
367c09a6-5b01-4ae5-a38f-b85144f193c6,e6d2486e-2fd6-4a37-b3d4-93ff76a2eb04,50c10609-732f-44b8-a158-12d1ee7116fc,low,0.683,recovered,whatsapp,3226.63,2026-07-16T05:23:51.175565+00:00,2026-07-18T06:23:51.175565+00:00
e89ba8ea-d327-4076-a7e1-6641289d8d66,5d41b745-d96b-45ec-9efa-d15aac808350,7ce694e0-a067-4f3d-b267-3346afbda17a,medium,0.453,recovered,whatsapp,17788.03,2026-07-31T19:51:51.175565+00:00,2026-08-03T07:51:51.175565+00:00
fad2e546-d03a-4175-9014-30bff027d0d4,a39f126a-cfbc-4d75-9ed5-ebef57dea30b,06a32ed1-a0b7-48b5-8f83-d2892943a09c,medium,0.627,lost,whatsapp,5150.57,2026-06-10T09:08:51.175565+00:00,
f6848048-2c03-4707-805b-3d4c912a1db1,59d116b9-7f46-4ede-87a5-3377dd38cd06,ac695cb7-b2a0-4d14-aec8-cf58aa2924c4,high,0.313,lost,whatsapp,2774.49,2026-07-05T12:43:51.175565+00:00,
852b1031-36de-4ee0-bc58-575469394cef,cc34b42a-e3c2-41fa-8f28-ec61d7354047,aaba9d11-e27b-471c-bff6-88707c7fee34,low,0.651,recovered,voice_call,912.58,2026-06-02T12:56:51.175565+00:00,2026-06-04T05:56:51.175565+00:00
7e99d682-6520-4d0b-8d1b-ac7436bde516,01948bb2-3628-452c-9ca8-c333c51b51e5,cb551e75-40d8-4855-a4b8-7ff67bdc6227,medium,0.626,lost,sms,1883.36,2026-06-11T17:15:51.175565+00:00,
13042d70-7353-42f3-bd6b-9fafecd0ef2c,2e449e1b-38b8-4128-8a04-60c8f852bc60,be9f2fd8-f954-4a7f-953d-9aa7ca0cae17,medium,0.611,recovered,sms,499.0,2026-06-19T05:56:51.175565+00:00,2026-06-19T16:56:51.175565+00:00
4ea2564b-613a-43fc-9dbd-bf4c15772307,4f5052e7-2f39-49b7-9bbc-db99a5d1e39c,346bc1b6-29ab-4f1b-8b68-9cd7f3f7acae,medium,0.597,lost,email,2149.46,2026-05-27T06:09:51.175565+00:00,
d5b730ae-f698-44f7-b43f-e82a31a03f0a,9b6a6b7f-92b9-4f26-99f7-712410dca081,10cb2696-e4bd-407e-a0d6-c73e7fc8497b,medium,0.395,recovered,email,575.7,2026-05-28T23:56:51.175565+00:00,2026-05-30T13:56:51.175565+00:00
6560618c-e43c-471b-b2cc-cc37789e3e9e,565c926f-9682-4a9c-a1ee-fddbe7e90d58,8dd486fa-4dd4-447e-957a-f901318957e8,low,0.777,lost,email,3081.3,2026-07-27T05:42:51.175565+00:00,
4886e6ea-defa-4b57-b56c-c182fb1446ef,76c13ed6-6c18-44da-afb9-0b7919b98742,2bed375e-453d-4014-bac6-ae83ad68f371,low,0.742,lost,whatsapp,8651.85,2026-08-02T12:17:51.175565+00:00,
3103353a-de29-4011-a578-a29b09a8a358,819f9029-ba95-41cd-83ea-108586f7cad1,6ded1843-aac4-44a0-98fe-b5e2fd4944c0,medium,0.563,recovered,whatsapp,1599.79,2026-06-10T10:08:51.175565+00:00,2026-06-11T15:08:51.175565+00:00
ff78b1eb-90e0-4e3b-ada5-d07c7cd358f5,14268afa-fd2a-43d1-b367-17fab0130132,3aad38a7-9640-4872-a605-bf19c74297e7,low,0.918,link_opened,email,709.07,2026-08-22T11:07:51.175565+00:00,
7a80dd4f-a66f-4337-8770-b58929b9cafb,91966a04-8c6a-4004-9920-4a92a893136e,5e549719-45d7-48da-89ae-84283aa7b912,low,0.884,recovered,sms,2196.38,2026-06-17T08:25:51.175565+00:00,2026-06-19T22:25:51.175565+00:00
65de6d09-eb95-49d9-a51e-d711a0159bdc,b1ecde4d-62ce-4d1a-b648-a7591bfbab70,56b428a3-5c01-4a59-b2c9-68490446bd8d,low,0.78,recovered,whatsapp,4065.07,2026-06-23T15:02:51.175565+00:00,2026-06-25T19:02:51.175565+00:00
e99fa9b9-65cf-4bf6-a993-5b5609e655f2,36e88205-f4f2-408e-ab8b-179645fb9e84,05ba02ea-9973-4892-9166-9e7994d1ed0f,medium,0.588,recovered,email,3430.44,2026-07-04T11:03:51.175565+00:00,2026-07-05T06:03:51.175565+00:00
218a2663-9efa-42ea-87cf-143b26bdc178,8bd9a075-b1c9-40ed-9adb-2ae8b1514890,eef4201f-cbb4-45ec-8324-21d96073b041,low,0.716,recovered,email,5245.3,2026-08-18T08:16:51.175565+00:00,2026-08-19T16:16:51.175565+00:00
6156aedc-287a-4fa6-8ca6-d40e67ec7f43,3f6ca192-8f59-4702-b797-e510660a463d,9fc57b95-13c9-4e5c-ae15-892aa2b14bf6,low,0.785,recovered,whatsapp,2105.67,2026-07-08T18:46:51.175565+00:00,2026-07-10T03:46:51.175565+00:00
bf1d438f-2ec5-467b-a05b-35163acc57aa,9f200e49-5bfb-4d1e-bc36-b5d4a15eb47f,39ccdb03-c706-4d4b-8816-3ce2f072a75b,high,0.263,lost,email,7204.97,2026-07-15T15:08:51.175565+00:00,
4ba1bbb8-0db6-428b-9c57-cd266015d6ba,b71aecfa-d08d-4f63-9819-09fdbc7c6915,fda5c041-8147-4705-be05-6561c0cb38eb,low,0.884,lost,voice_call,1040.65,2026-06-05T03:58:51.175565+00:00,
d62de58a-f619-4db4-9029-de13567e9068,4a4a19d0-76dd-4703-847b-b88218b9addb,4f3bf925-a883-4c66-8163-addf520f0a5c,low,0.752,lost,email,1475.6,2026-07-07T06:09:51.175565+00:00,
5629afca-2db6-48c4-a5fc-6357350f8fed,18df27fb-6283-4689-bbd8-427213496ad4,f4032bd7-a7a0-46e1-b837-567e8b19a17e,low,0.737,recovered,email,2107.08,2026-06-13T09:27:51.175565+00:00,2026-06-14T11:27:51.175565+00:00
4e4ef9a3-c3fa-4ad2-ab00-da48484585fb,67bf0499-b2d9-46e3-9e58-659a88bc5d63,edf611ca-eeac-44b4-8d8a-17b88a38ddce,low,0.744,recovered,whatsapp,2047.28,2026-06-11T12:19:51.175565+00:00,2026-06-14T04:19:51.175565+00:00
1e9cf6a9-ac36-4a3c-bec3-8d99aa6a531f,a0d1e6f6-7bb7-4ce6-a632-57f4b8367bb0,7f2ec175-cc4f-4192-bd10-18d2be7b7500,medium,0.375,recovered,email,1390.38,2026-08-19T17:42:51.175565+00:00,2026-08-20T22:42:51.175565+00:00
007951ab-e376-43ff-902a-fc85311ac007,2667715d-79bb-40d7-9dfa-052e011faeec,6daf4046-07ed-45e0-ae9d-d71cf455bd12,low,0.702,recovered,sms,2842.66,2026-07-08T08:10:51.175565+00:00,2026-07-09T07:10:51.175565+00:00
a2a8a758-03b7-43cd-bddc-fc8433f7d848,9ad0e2af-6cbd-4762-811e-3cea1a31f707,b71c31c5-9e0b-43fc-88ad-c1a5da574828,medium,0.606,recovered,email,4721.42,2026-08-14T15:56:51.175565+00:00,2026-08-15T20:56:51.175565+00:00
c97686d1-2712-4747-add9-2590203b8da2,fbfebeea-8132-4d4e-bdf7-39e5be3ce492,149f82d4-3fb8-4188-98f2-1ba1b7ad022f,medium,0.606,lost,sms,1257.73,2026-07-15T23:57:51.175565+00:00,
991ae4d1-2b2c-4f76-85ab-dbe86d95c7f2,9b3579b0-41e1-47eb-8450-03e0e20e7159,36e0caee-6cc1-4a0b-adab-213185922941,medium,0.551,recovered,sms,1647.69,2026-07-02T22:17:51.175565+00:00,2026-07-04T08:17:51.175565+00:00
4475606a-7941-4d50-9d92-62e0e5a0f180,3dc34307-d6c1-4aa0-b5e6-52a0fd9661fa,ac4cf586-76c9-4118-9833-7e9539de1e4c,low,0.715,recovered,sms,1260.91,2026-06-22T04:22:51.175565+00:00,2026-06-25T01:22:51.175565+00:00
95487f10-0a07-437c-82e3-0f16b0abaffc,0c67d74a-c94e-4681-85b8-c237477a59ab,de5437be-b5e7-46f4-a1ec-475ea524a831,low,0.732,recovered,whatsapp,2115.03,2026-06-21T05:51:51.175565+00:00,2026-06-22T08:51:51.175565+00:00
91afab97-435d-4f21-8839-71679d8cde97,4b1b2a21-fac9-4b7c-a3ff-00686f38b12b,85519c54-76fd-4dce-95b4-dca59d659d30,medium,0.623,lost,email,3530.01,2026-06-07T14:48:51.175565+00:00,
4a96ae3c-b0e1-4f80-be9c-b312ae62c65b,852ac86b-67ff-4120-8d2d-14b62d49c3b3,c0a4991c-4f73-4597-8af5-9a0f5aba91e0,low,0.808,recovered,sms,1529.84,2026-07-12T11:56:51.175565+00:00,2026-07-14T13:56:51.175565+00:00
07014434-4e45-4298-993f-8b8cbeb1fa30,0504f252-3747-4781-bf39-f3eb7f67a860,ccd3a5c9-9c31-4cd8-ab59-2cac1e14aad7,low,0.656,recovered,whatsapp,1825.63,2026-07-09T03:19:51.175565+00:00,2026-07-10T04:19:51.175565+00:00
e72793bd-9639-40af-a659-4dd8bf91eae5,fc6098ff-a40a-45aa-a62d-eee089e50e34,ebd41fe5-55ca-4105-a85b-453f453356ee,low,0.867,lost,whatsapp,2256.69,2026-07-09T17:37:51.175565+00:00,
0e6eb4eb-c0ce-456e-b45b-911920cf2067,49b87d44-588c-4f73-b94a-f0918d7fcae8,750bdf2b-b244-4ac5-a1d6-5c0da1ec6b48,low,0.777,recovered,email,1551.55,2026-07-09T12:54:51.175565+00:00,2026-07-11T18:54:51.175565+00:00
e9f09b45-ee02-4da2-8937-9d85a57d3e91,108598b7-f262-449e-8437-02125a74f003,26491255-42e1-48c4-96e0-96ae62a8c93a,medium,0.438,recovered,email,3678.01,2026-05-29T03:24:51.175565+00:00,2026-05-30T18:24:51.175565+00:00
4517b271-3f12-4c3e-8ab5-baf51c47847d,c1e53031-d5b0-46d2-ac2d-f4bd6c70799f,f231b6db-247b-4349-a641-36eaf598fa84,low,0.711,recovered,voice_call,700.37,2026-06-19T00:52:51.175565+00:00,2026-06-20T04:52:51.175565+00:00
c34971fc-631b-4bce-8b92-6117d21012a8,23b3e105-7708-4163-aaf5-a30e448d83e1,a20b4a5e-0c64-45c7-a121-7766b60914bb,low,0.76,lost,sms,2459.82,2026-05-30T14:27:51.175565+00:00,
309d5a97-2796-4a56-a13a-329e1215ab2f,1fb7a68c-d17f-4214-a785-0e1cf066e489,4e0ad1bf-9460-4e97-ab71-61f89afe3139,low,0.897,lost,whatsapp,913.43,2026-06-06T08:17:51.175565+00:00,
73b19584-2ded-4eee-b5ff-69e8940d07ea,636fea29-28f0-4c81-8630-b47410ef248e,ccaa3ca1-e04d-42b7-8ed0-287ed0290989,medium,0.561,recovered,email,3469.25,2026-06-20T22:58:51.175565+00:00,2026-06-21T18:58:51.175565+00:00
edad5e6f-e636-4896-80c2-ab70b38cb48b,a1449565-0479-4187-95ee-a074d59e33a3,bf72cc1c-419e-4b65-a05b-03c7692aca96,low,0.722,recovered,email,3543.77,2026-06-24T09:01:51.175565+00:00,2026-06-25T11:01:51.175565+00:00
d502ccdd-cbe5-48b2-b2e5-5a5999c4b9bb,78bfb1c7-b8cd-4db4-84d2-7995cccf4f64,bd7a463c-f819-420a-a726-665f815972fe,low,0.7,recovered,email,4656.61,2026-06-04T02:40:51.175565+00:00,2026-06-04T23:40:51.175565+00:00
b033015f-35fb-40f3-91bf-229237894092,8634a9bb-4c16-4501-bc79-8624e1f00230,8ef92642-7819-4fc6-ba1f-47fa5497e8c8,medium,0.446,lost,whatsapp,2798.2,2026-08-18T03:05:51.175565+00:00,
93a44c49-c7b7-485e-936c-74c01ba1be60,9892fbfa-766c-4591-bda7-ae2be356d6a7,4dc1884f-27af-4f90-bc83-5af08285ae58,high,0.205,recovered,voice_call,5685.08,2026-06-04T15:24:51.175565+00:00,2026-06-05T05:24:51.175565+00:00
a4ff650b-5c7b-47b8-9fa8-0ab80e7896ff,879db55d-7cee-44dc-b641-da3795f3dfa1,324020a0-eb5a-47e7-8146-528db926b752,medium,0.605,recovered,sms,3935.21,2026-08-18T04:13:51.175565+00:00,2026-08-18T18:13:51.175565+00:00
667ef226-51e3-451b-b6ec-dbeb45b52245,54ed1847-6f2e-4c08-8a5d-bd02c1b3ce3c,8e0edbe5-246f-4ecd-a894-3cb06cf5394f,high,0.312,lost,whatsapp,6376.06,2026-08-12T06:45:51.175565+00:00,
ec5f97ee-01fa-4007-8172-736858896fc2,e5964321-6488-4b71-8256-6272efa70f4f,0132a8c6-4377-4393-a6e0-932e1c65068d,high,0.313,lost,whatsapp,1504.94,2026-05-30T23:10:51.175565+00:00,
2d2af0b9-a6e7-4c23-b93b-95582ff44d65,be9014fa-058d-475a-931e-53dcdc731cac,6321cb84-0cc9-4d6a-acf6-fa06324e7941,low,0.707,recovered,whatsapp,669.0,2026-06-20T15:32:51.175565+00:00,2026-06-22T04:32:51.175565+00:00
d19c5119-637d-4d9f-915e-25131639eb3a,764901ba-0884-4884-a045-0bc447d7c1db,9835ba16-7df7-4b56-a3cc-6cb7d1c4b4fe,low,0.789,recovered,whatsapp,3675.4,2026-06-27T17:00:51.175565+00:00,2026-06-30T09:00:51.175565+00:00
b32dbdc1-9142-4719-960e-5868435d1e72,0d12436d-1039-4e35-999e-383d61986b7c,044876fc-7358-4f79-a089-98cb301e0c3e,medium,0.612,lost,whatsapp,3657.79,2026-08-19T06:58:51.175565+00:00,
a66dcc9d-38ef-41e1-b0a2-078b0beef2cf,abdfe4ec-fb7c-46d4-b4db-f7ab3f9d7f74,82a34d72-8247-4137-be21-312b96d1812e,low,0.699,recovered,voice_call,1793.01,2026-08-06T12:42:51.175565+00:00,2026-08-06T18:42:51.175565+00:00
0ef90b91-53cb-4104-ad65-088e2c031699,2fb4eb42-6719-44d3-b57c-089d3bd04fdd,deca1b0c-642a-4915-9332-dead598c3145,low,0.771,recovered,whatsapp,3103.48,2026-08-06T16:45:51.175565+00:00,2026-08-08T00:45:51.175565+00:00
b0fb052a-de9b-4934-8f85-dc0d262f1a9f,9d569199-78be-42d4-aeb4-1f5329179281,cd667e25-2bb4-4a60-8ae0-f620527195b5,low,0.65,lost,whatsapp,1605.88,2026-08-17T17:59:51.175565+00:00,
18516253-0f4a-49eb-a1af-72a09ac696f1,f4817da7-8595-4599-83d0-79423e179c39,8e120c53-68f0-4b21-80c1-0ce9b415dd02,medium,0.409,lost,whatsapp,499.0,2026-06-17T08:11:51.175565+00:00,
